Wearable-1,Ax,Ay,Az,Gx,Gy,Gz,Sensor time,,Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
,,,,,,,,,192.168.43.159,-0.037597656,0.98828125,-0.033691406,-15.07568359,-0.671386719,2.624511719,1.88E+08
192.168.43.70,-0.21484375,-1.61328125,0.387207031,238.8305664,-3.41796875,-18.37158203,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.040039063,0.98828125,-0.025390625,-15.86914063,0.793457031,2.9296875,1.88E+08
192.168.43.70,-0.237304688,-1.551757813,0.380859375,244.6289063,-0.915527344,-17.21191406,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.060058594,0.983398438,-0.015136719,-16.11328125,2.685546875,3.295898438,1.88E+08
192.168.43.70,-0.287597656,-1.483886719,0.400390625,248.4130859,-1.220703125,-16.29638672,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.062011719,0.994628906,-0.012695313,-16.23535156,1.953125,3.601074219,1.88E+08
192.168.43.70,-0.209472656,-1.373046875,0.424316406,249.8779297,-7.8125,-11.47460938,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.042480469,0.981933594,-0.007324219,-17.578125,-0.549316406,3.601074219,1.88E+08
192.168.43.70,-0.169433594,-1.256835938,0.395019531,246.9482422,-4.516601563,-5.37109375,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.013671875,0.979003906,0.004882813,-16.78466797,-0.48828125,4.028320313,1.88E+08
192.168.43.70,-0.236328125,-1.157226563,0.387695313,241.9433594,-0.9765625,-4.943847656,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.02734375,0.991699219,0.01171875,-16.78466797,3.479003906,3.90625,1.88E+08
192.168.43.70,-0.212890625,-1.066894531,0.438964844,241.8212891,-14.34326172,-10.43701172,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.043457031,0.9921875,0.021972656,-18.00537109,5.920410156,4.211425781,1.88E+08
192.168.43.70,-0.13671875,-0.920898438,0.439941406,244.9951172,-23.68164063,-15.74707031,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.063476563,0.990234375,0.035644531,-20.69091797,5.737304688,3.967285156,1.88E+08
192.168.43.70,-0.118164063,-0.793945313,0.449707031,237.6708984,-15.07568359,-13.73291016,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.037109375,0.981933594,0.040527344,-22.52197266,2.258300781,3.845214844,1.88E+08
192.168.43.70,-0.158691406,-0.706542969,0.5,226.8676758,-9.155273438,-10.31494141,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.005859375,0.994140625,0.046386719,-22.76611328,0.793457031,3.723144531,1.88E+08
192.168.43.70,-0.176269531,-0.624023438,0.482910156,221.862793,-16.66259766,-14.77050781,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.002929688,0.924804688,0.052246094,-18.61572266,2.563476563,4.455566406,1.88E+08
192.168.43.70,-0.165527344,-0.520996094,0.444824219,219.3603516,-24.59716797,-19.71435547,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.038085938,1.01953125,0.030761719,-18.18847656,5.859375,4.150390625,1.88E+08
192.168.43.70,-0.130859375,-0.407714844,0.460449219,217.2851563,-27.46582031,-21.54541016,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.037597656,1.006347656,0.0546875,-18.67675781,6.164550781,4.39453125,1.88E+08
192.168.43.70,-0.052734375,-0.273925781,0.522460938,214.9658203,-28.01513672,-18.18847656,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.037109375,1.016113281,0.068847656,-22.94921875,6.652832031,3.601074219,1.88E+08
192.168.43.70,-0.056640625,-0.149902344,0.498046875,205.8105469,-16.41845703,-13.36669922,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.038574219,0.98046875,0.0859375,-30.70068359,4.516601563,1.953125,1.88E+08
192.168.43.70,-0.136230469,-0.065429688,0.521484375,192.8100586,-8.239746094,-10.92529297,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.020996094,0.887695313,0.112304688,-26.91650391,2.197265625,3.173828125,1.88E+08
192.168.43.70,-0.150878906,0.007324219,0.538574219,183.8378906,-17.39501953,-10.62011719,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.030761719,0.981933594,0.125,-16.78466797,-1.525878906,4.455566406,1.88E+08
192.168.43.70,-0.066894531,0.0625,0.541992188,177.9174805,-30.82275391,-14.70947266,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.027832031,1.024902344,0.112792969,-20.81298828,-2.990722656,3.540039063,1.88E+08
192.168.43.70,-0.003417969,0.121582031,0.586914063,174.2553711,-29.66308594,-15.13671875,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.01953125,0.998046875,0.12109375,-16.96777344,-1.647949219,4.028320313,1.88E+08
192.168.43.70,0.046875,0.185058594,0.600097656,170.4711914,-15.38085938,-11.71875,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.016113281,0.979492188,0.122070313,-19.28710938,-3.662109375,3.601074219,1.88E+08
192.168.43.70,0.030273438,0.251953125,0.607421875,165.6494141,3.90625,-7.019042969,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.023925781,0.953613281,0.129394531,-24.4140625,-7.507324219,2.807617188,1.88E+08
192.168.43.70,-0.064453125,0.312988281,0.544433594,158.996582,13.91601563,-4.821777344,2.06E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.013671875,0.987304688,0.116210938,-10.98632813,-5.981445313,4.760742188,1.88E+08
192.168.43.70,-0.079101563,0.383300781,0.513183594,155.5786133,2.197265625,-6.103515625,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.026367188,0.908691406,0.145019531,-20.5078125,-8.239746094,3.479003906,1.88E+08
192.168.43.70,0.004882813,0.475097656,0.547851563,151.4892578,-9.399414063,-2.990722656,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.01171875,1.078125,0.11328125,-10.92529297,-2.990722656,7.080078125,1.88E+08
192.168.43.70,0.021972656,0.551269531,0.519042969,143.4326172,-6.103515625,-4.089355469,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0078125,0.945800781,0.17578125,-32.77587891,-9.460449219,4.333496094,1.88E+08
192.168.43.70,-0.021484375,0.580078125,0.524414063,132.5683594,-3.173828125,-10.19287109,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.029785156,0.980957031,0.186523438,-13.79394531,4.577636719,5.310058594,1.88E+08
192.168.43.70,-0.01953125,0.604492188,0.532714844,123.2299805,-7.446289063,-11.41357422,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.017089844,0.974609375,0.166503906,-10.86425781,9.155273438,4.760742188,1.88E+08
192.168.43.70,-0.014160156,0.619140625,0.555175781,116.9433594,-9.033203125,-13.48876953,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.01171875,0.934570313,0.204101563,-15.50292969,-4.699707031,4.760742188,1.88E+08
192.168.43.70,-0.018554688,0.649414063,0.570800781,115.7836914,-6.408691406,-13.12255859,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.002441406,0.900390625,0.1953125,-15.31982422,-6.286621094,3.601074219,1.88E+08
192.168.43.70,0.001464844,0.689941406,0.524414063,116.1499023,-3.784179688,-13.48876953,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.008789063,1.017578125,0.162109375,-4.760742188,2.014160156,5.676269531,1.88E+08
192.168.43.70,0.00390625,0.69140625,0.470214844,113.7695313,3.90625,-14.22119141,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009765625,0.962402344,0.187011719,-13.06152344,0.305175781,4.516601563,1.88E+08
192.168.43.70,-0.032714844,0.719238281,0.461425781,114.7460938,12.6953125,-10.31494141,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.007324219,0.903808594,0.206054688,-21.11816406,-5.615234375,2.563476563,1.88E+08
192.168.43.70,-0.102050781,0.773925781,0.424316406,114.2578125,11.59667969,-10.31494141,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.005859375,1.031738281,0.16796875,-6.225585938,-1.953125,4.39453125,1.88E+08
192.168.43.70,-0.104492188,0.813964844,0.406738281,107.9101563,-1.770019531,-13.73291016,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.010742188,0.870117188,0.2109375,-25.02441406,-9.338378906,2.9296875,1.88E+08
192.168.43.70,-0.021972656,0.825195313,0.356933594,99.54833984,-8.239746094,-14.89257813,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.010742188,0.989257813,0.204589844,-8.666992188,0.244140625,5.249023438,1.88E+08
192.168.43.70,0.006347656,0.814453125,0.325683594,95.21484375,0.244140625,-15.07568359,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.017089844,1.003417969,0.209472656,-10.31494141,3.112792969,5.615234375,1.88E+08
192.168.43.70,-0.055175781,0.81640625,0.306152344,94.7265625,12.81738281,-12.45117188,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.01953125,0.935058594,0.216796875,-18.49365234,-3.967285156,4.028320313,1.88E+08
192.168.43.70,-0.135253906,0.845703125,0.290039063,95.64208984,16.23535156,-11.23046875,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.015625,1.042480469,0.198730469,-12.45117188,-3.845214844,4.39453125,1.88E+08
192.168.43.70,-0.125,0.893554688,0.26171875,94.54345703,10.07080078,-10.80322266,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.032226563,0.831542969,0.245117188,-20.38574219,-8.422851563,5.126953125,1.88E+08
192.168.43.70,-0.054199219,0.904785156,0.222167969,89.41650391,8.056640625,-9.521484375,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.007324219,1.050292969,0.208496094,-6.408691406,3.41796875,5.859375,1.89E+08
192.168.43.70,-0.050292969,0.893066406,0.192871094,87.58544922,15.99121094,-7.934570313,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.0625,0.9453125,0.254882813,-14.89257813,-2.319335938,5.126953125,1.89E+08
192.168.43.70,-0.133789063,0.912109375,0.116699219,89.53857422,20.44677734,-8.30078125,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.041015625,0.948730469,0.275878906,-12.26806641,2.624511719,4.150390625,1.89E+08
192.168.43.70,-0.115722656,0.951660156,0.084960938,86.73095703,7.873535156,-8.911132813,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.019042969,0.8984375,0.282714844,-14.77050781,-1.525878906,3.356933594,1.89E+08
192.168.43.70,-0.032226563,0.949707031,0.080566406,75.98876953,3.967285156,-6.225585938,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.00390625,0.996582031,0.233886719,-9.460449219,-3.234863281,3.234863281,1.89E+08
192.168.43.70,-0.071289063,0.923339844,0.045898438,70.92285156,14.34326172,-7.629394531,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.001464844,0.970703125,0.251464844,-16.90673828,-10.68115234,2.563476563,1.89E+08
192.168.43.70,-0.139648438,0.943359375,-0.018066406,76.11083984,14.16015625,-11.47460938,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.031738281,1.084960938,0.233398438,-2.258300781,2.624511719,3.051757813,1.89E+08
192.168.43.70,-0.064453125,0.9296875,0.030273438,83.0078125,5.737304688,-10.7421875,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.047851563,0.838378906,0.305175781,-20.56884766,-14.89257813,1.647949219,1.89E+08
192.168.43.70,-0.110839844,0.983886719,0.002441406,91.61376953,13.97705078,-11.90185547,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.065429688,0.978515625,0.257324219,1.586914063,-1.892089844,3.479003906,1.89E+08
192.168.43.70,-0.130859375,0.974121094,-0.048339844,91.00341797,10.68115234,-15.13671875,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-9.77E-04,0.940429688,0.254394531,-10.55908203,-3.662109375,0.9765625,1.89E+08
192.168.43.70,-0.0703125,0.965820313,-0.060546875,96.31347656,4.333496094,-15.68603516,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.046875,0.879882813,0.309570313,-15.80810547,-11.29150391,0.9765625,1.89E+08
192.168.43.70,-0.055664063,1.019042969,-0.072265625,101.9287109,14.6484375,-14.28222656,2.07E+08,,,,,,,,,
192.168.43.70,-0.145019531,1.036621094,-0.12109375,89.90478516,27.34375,-21.24023438,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.064453125,0.96484375,0.319335938,-2.502441406,-0.183105469,1.647949219,1.89E+08
,,,,,,,,,192.168.43.159,-0.018554688,0.995117188,0.267578125,-5.676269531,2.136230469,1.037597656,1.89E+08
192.168.43.70,-0.219726563,1.059570313,-0.1328125,72.38769531,22.4609375,-23.19335938,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.059082031,0.924316406,0.295410156,-9.094238281,-5.004882813,1.708984375,1.89E+08
192.168.43.70,-0.219726563,1.037109375,-0.18359375,53.58886719,11.96289063,-18.12744141,2.07E+08,,,,,,,,,
192.168.43.70,-0.185546875,1.024902344,-0.201171875,45.22705078,0.854492188,-11.35253906,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.057617188,0.92578125,0.296875,-5.554199219,4.150390625,2.44140625,1.89E+08
192.168.43.70,-0.150390625,1.009277344,-0.1796875,39.73388672,-6.164550781,-7.995605469,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.023925781,0.979003906,0.298339844,-0.183105469,11.59667969,1.281738281,1.89E+08
192.168.43.70,-0.156738281,0.937988281,-0.172363281,33.56933594,-2.868652344,-7.873535156,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.03125,0.893554688,0.327636719,-7.690429688,0.244140625,1.342773438,1.89E+08
,,,,,,,,,192.168.43.159,0.038085938,0.994628906,0.264648438,-0.244140625,1.403808594,2.197265625,1.89E+08
192.168.43.70,-0.145996094,0.951660156,-0.150878906,37.71972656,0.244140625,-7.568359375,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.041503906,0.931152344,0.269042969,-8.178710938,-5.493164063,1.770019531,1.89E+08
192.168.43.70,-0.111328125,0.985839844,-0.163085938,38.57421875,3.723144531,-6.774902344,2.07E+08,,,,,,,,,
192.168.43.70,-0.1484375,0.937011719,-0.188964844,35.82763672,11.90185547,-6.286621094,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.040527344,0.967773438,0.279785156,-6.042480469,-0.183105469,1.708984375,1.89E+08
192.168.43.70,-0.202636719,0.918945313,-0.226074219,39.79492188,11.71875,-7.690429688,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.028320313,0.937011719,0.296875,-10.07080078,-1.953125,2.014160156,1.89E+08
,,,,,,,,,192.168.43.159,0.065429688,0.900390625,0.330566406,-5.859375,0.48828125,2.563476563,1.89E+08
192.168.43.70,-0.169921875,0.935546875,-0.212890625,42.78564453,6.591796875,-7.385253906,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.03125,0.987304688,0.284667969,2.319335938,7.690429688,2.014160156,1.89E+08
192.168.43.70,-0.172851563,0.937988281,-0.1796875,43.39599609,11.41357422,-6.164550781,2.07E+08,,,,,,,,,
192.168.43.70,-0.185058594,0.949707031,-0.187011719,42.29736328,15.01464844,-4.39453125,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.018066406,0.966308594,0.274414063,-6.958007813,-1.647949219,2.746582031,1.89E+08
192.168.43.70,-0.182617188,0.944824219,-0.198242188,39.12353516,11.23046875,-2.990722656,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.057617188,0.918945313,0.319335938,-10.68115234,-5.004882813,2.380371094,1.89E+08
192.168.43.70,-0.174316406,0.900878906,-0.203613281,37.96386719,9.27734375,-3.479003906,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.04296875,0.932128906,0.314453125,-5.859375,1.281738281,1.46484375,1.89E+08
192.168.43.70,-0.176269531,0.87109375,-0.216308594,41.56494141,11.65771484,-4.638671875,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.017578125,0.978515625,0.308105469,-5.981445313,1.281738281,2.319335938,1.89E+08
192.168.43.70,-0.185546875,0.905761719,-0.231445313,46.08154297,14.6484375,-3.601074219,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.0546875,0.92578125,0.323242188,-10.49804688,-5.981445313,1.892089844,1.89E+08
192.168.43.70,-0.209960938,0.905273438,-0.262695313,43.64013672,13.85498047,-2.44140625,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.063476563,0.940429688,0.311035156,-6.34765625,-2.258300781,1.586914063,1.89E+08
192.168.43.70,-0.169433594,0.897949219,-0.299316406,41.93115234,8.30078125,0.061035156,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.071777344,0.909179688,0.293945313,-1.831054688,2.197265625,3.295898438,1.89E+08
192.168.43.70,-0.132324219,0.904785156,-0.317382813,43.57910156,9.765625,1.953125,2.07E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.016113281,0.962890625,0.276367188,-3.41796875,4.211425781,2.746582031,1.89E+08
192.168.43.70,-0.158691406,0.888183594,-0.363769531,43.45703125,13.97705078,1.892089844,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.037109375,0.939453125,0.307617188,-11.35253906,-1.647949219,1.892089844,1.89E+08
192.168.43.70,-0.178222656,0.870605469,-0.401367188,43.70117188,10.43701172,-0.366210938,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.061035156,0.941894531,0.344238281,-10.25390625,0.427246094,2.807617188,1.89E+08
192.168.43.70,-0.13671875,0.888183594,-0.418945313,44.00634766,7.751464844,-0.122070313,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.035644531,0.917480469,0.350585938,-13.79394531,-0.854492188,2.136230469,1.89E+08
192.168.43.70,-0.125,0.898925781,-0.411621094,41.80908203,11.35253906,0.183105469,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.084472656,0.900878906,0.360839844,-4.577636719,0.427246094,2.44140625,1.89E+08
192.168.43.70,-0.182617188,0.885253906,-0.418945313,36.49902344,13.73291016,0.549316406,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.01953125,0.953613281,0.319335938,-8.7890625,0.427246094,2.197265625,1.89E+08
192.168.43.70,-0.181640625,0.887695313,-0.450683594,32.71484375,4.943847656,1.647949219,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.095214844,0.860351563,0.362792969,-12.39013672,-4.333496094,2.44140625,1.89E+08
192.168.43.70,-0.142089844,0.887695313,-0.452148438,31.67724609,-2.807617188,1.46484375,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.062011719,0.97265625,0.326660156,-2.9296875,8.117675781,1.403808594,1.89E+08
192.168.43.70,-0.092285156,0.860839844,-0.453613281,31.12792969,-2.197265625,1.342773438,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.021484375,0.962890625,0.313476563,-10.80322266,2.502441406,1.159667969,1.89E+08
192.168.43.70,-0.077148438,0.859863281,-0.472167969,34.05761719,7.32421875,0.244140625,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.0625,0.920898438,0.355957031,-14.83154297,-5.554199219,1.953125,1.89E+08
192.168.43.70,-0.141601563,0.847167969,-0.502441406,36.74316406,19.28710938,-2.502441406,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.055175781,0.908203125,0.373535156,-13.12255859,-3.479003906,1.403808594,1.89E+08
192.168.43.70,-0.173339844,0.848632813,-0.5,38.39111328,20.62988281,-4.455566406,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.04296875,0.907226563,0.375488281,-10.98632813,-3.112792969,0.244140625,1.89E+08
192.168.43.70,-0.157714844,0.875,-0.483398438,34.36279297,15.56396484,-2.380371094,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.086914063,0.89453125,0.375,-4.760742188,0.183105469,1.586914063,1.89E+08
192.168.43.70,-0.151855469,0.850097656,-0.489257813,26.79443359,8.178710938,-1.953125,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.008789063,0.987792969,0.336914063,1.892089844,11.16943359,2.44140625,1.89E+08
192.168.43.70,-0.143554688,0.828613281,-0.499023438,25.93994141,1.403808594,-2.197265625,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.056640625,0.897460938,0.362792969,-12.08496094,-4.455566406,1.159667969,1.89E+08
192.168.43.70,-0.127929688,0.823730469,-0.497558594,28.74755859,0.610351563,-2.868652344,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.077148438,0.909667969,0.382324219,-9.399414063,-3.234863281,1.892089844,1.89E+08
,,,,,,,,,192.168.43.159,0.045410156,0.94140625,0.366210938,-5.432128906,3.479003906,1.46484375,1.89E+08
192.168.43.70,-0.119140625,0.820800781,-0.505371094,30.70068359,5.187988281,-2.685546875,2.08E+08,,,,,,,,,
192.168.43.70,-0.119628906,0.823242188,-0.508300781,29.90722656,9.460449219,-2.319335938,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.068847656,0.8671875,0.38671875,-6.713867188,1.281738281,1.586914063,1.89E+08
192.168.43.70,-0.151855469,0.8125,-0.545898438,28.19824219,11.90185547,-3.112792969,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.047851563,0.971191406,0.354003906,-2.624511719,4.028320313,1.403808594,1.89E+08
192.168.43.70,-0.180664063,0.814453125,-0.560546875,29.78515625,6.896972656,-5.004882813,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.055664063,0.875976563,0.376953125,-11.41357422,-1.953125,1.525878906,1.90E+08
192.168.43.70,-0.160644531,0.822265625,-0.504882813,30.76171875,2.502441406,-4.272460938,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.048828125,0.9375,0.377441406,-6.958007813,1.708984375,1.892089844,1.90E+08
192.168.43.70,-0.139648438,0.803222656,-0.501953125,28.07617188,9.887695313,-0.366210938,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.062011719,0.897460938,0.396484375,-10.07080078,-2.319335938,1.281738281,1.90E+08
192.168.43.70,-0.141113281,0.795410156,-0.576171875,26.97753906,18.5546875,1.342773438,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.071289063,0.921875,0.390136719,-5.981445313,-0.610351563,2.44140625,1.90E+08
192.168.43.70,-0.156738281,0.807617188,-0.609863281,26.55029297,17.88330078,-1.159667969,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.060546875,0.888671875,0.389648438,-7.385253906,-1.098632813,1.46484375,1.90E+08
192.168.43.70,-0.203613281,0.793457031,-0.603027344,22.82714844,11.65771484,-4.455566406,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.087402344,0.92578125,0.395507813,-0.244140625,5.249023438,2.258300781,1.90E+08
192.168.43.70,-0.21875,0.765136719,-0.568847656,19.40917969,4.8828125,-0.549316406,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.028320313,0.910644531,0.391113281,-8.605957031,3.356933594,2.014160156,1.90E+08
192.168.43.70,-0.165039063,0.76171875,-0.597167969,19.22607422,-0.793457031,4.943847656,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.071289063,0.899414063,0.408691406,-8.544921875,-3.479003906,1.770019531,1.90E+08
192.168.43.70,-0.118164063,0.758300781,-0.597167969,19.28710938,-1.831054688,6.652832031,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.072753906,0.869140625,0.414550781,-6.652832031,-2.807617188,1.892089844,1.90E+08
192.168.43.70,-0.107910156,0.778808594,-0.602050781,23.25439453,0.671386719,5.981445313,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.0703125,0.934570313,0.384765625,-1.403808594,1.037597656,1.159667969,1.90E+08
192.168.43.70,-0.128417969,0.791015625,-0.578125,24.90234375,2.136230469,3.051757813,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.055175781,0.900390625,0.397460938,-6.225585938,-2.868652344,0,1.90E+08
192.168.43.70,-0.084472656,0.738769531,-0.562011719,21.05712891,5.432128906,6.408691406,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.059082031,0.901367188,0.409179688,-5.737304688,-4.577636719,0.732421875,1.90E+08
192.168.43.70,-0.024414063,0.722167969,-0.583007813,22.94921875,10.7421875,8.117675781,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.060546875,0.903320313,0.387695313,-6.408691406,-4.516601563,1.037597656,1.90E+08
192.168.43.70,-0.061523438,0.766113281,-0.660644531,29.11376953,12.39013672,2.868652344,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.082519531,0.903808594,0.410644531,-7.141113281,-3.662109375,1.342773438,1.90E+08
192.168.43.70,-0.120605469,0.782226563,-0.696777344,28.44238281,3.723144531,-2.197265625,2.08E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.096679688,0.874511719,0.441894531,-0.732421875,3.051757813,1.46484375,1.90E+08
